CustomerId,AreaName,IndustryName,ProductCode
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24004500
1059,NORTHLAND,STEEL FABRICATORS,PM010+24004500
1059,NORTHLAND,STEEL FABRICATORS,PM010+24004500
1059,NORTHLAND,STEEL FABRICATORS,PM010+24004500
1059,NORTHLAND,STEEL FABRICATORS,PM010+24004500
1059,NORTHLAND,STEEL FABRICATORS,PM010+24004500
6372,MATAMATA-TIRAU,MANUFACTURERS,PM010+24004500
6372,MATAMATA-TIRAU,MANUFACTURERS,PM010+24004500
6372,MATAMATA-TIRAU,MANUFACTURERS,PM010+24004500
6372,MATAMATA-TIRAU,MANUFACTURERS,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
6372,MATAMATA-TIRAU,MANUFACTURERS,PM010+24004500
6372,MATAMATA-TIRAU,MANUFACTURERS,PM010+24004500
56,ROTORUA,GENERAL ENGINEERING,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
1191,TAURANGA,MANUFACTURERS,PM010+24004500
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24003000
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24003000
1662,AUCKLAND SOUTH,STEEL FABRICATORS,PM010+24003000
1191,TAURANGA,MANUFACTURERS,PM010+15306000
993,AUCKLAND WEST,UNDEFINED,CPP06CL+1200
573,PALMERSTON NORTH,MANUFACTURERS,PB025L+0650
2864,TARANAKI,RESELLER/COMPETITOR,PB025L+0650
4617,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
3983,NORTH OTAGO,MANUFACTURERS,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
5104,CENTRAL OTAGO,GENERAL ENGINEERING,PB025L+0650
740,PALMERSTON NORTH,GENERAL ENGINEERING,PB025L+0650
1913,AUCKLAND EAST,STEEL FABRICATORS,PB025L+0650
3451,MID CANTERBURY,MANUFACTURERS,PB025L+0650
1981,CHCH NORTH,GENERAL ENGINEERING,CPP06CL+1200
779,CH COIL PROCESSING,ROLLFORMERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
1249,NORTH CANTERBURY,GENERAL ENGINEERING,PB025L+0650
2215,AUCKLAND SOUTH,UNDEFINED,PB025L+0650
2215,AUCKLAND SOUTH,UNDEFINED,PB025L+0650
3394,WAIKATO,GENERAL ENGINEERING,PB025L+0650
202,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
4287,AUCKLAND EAST,MANUFACTURERS,PB025L+0650
436,AUCKLAND SOUTH,MANUFACTURERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
4148,MATAMATA-TIRAU,DAIRY SHEDS,PB025L+0650
4148,MATAMATA-TIRAU,DAIRY SHEDS,PB025L+0650
4148,MATAMATA-TIRAU,DAIRY SHEDS,PB025L+0650
4148,MATAMATA-TIRAU,DAIRY SHEDS,PB025L+0650
1663,SOUTHLAND,STEEL FABRICATORS,PB025L+0650
1072,CHCH WEST,MARINE INDUSTRY,PB025L+0650
2733,HAMILTON,STRUCTURAL CONSTRUCTION,PB025L+0650
5209,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
3569,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
202,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
6377,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
202,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
4841,WAIKATO,GENERAL ENGINEERING,PB025L+0650
2783,WAIKATO,GENERAL ENGINEERING,PB025L+0650
995,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
4664,TAUPO-TURANGI,FOOD MANUFACTURERS,PB025L+0650
6377,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
3569,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
6522,DUNEDIN OTAGO,TRANSPORT ENGINEERS,PB025L+0650
6377,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
8201,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PM010+24004500
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
2954,MOUNT - TEPUKE,RESELLER/COMPETITOR,PM010+24003000
1450,AUCKLAND SOUTH,MANUFACTURERS,CPP06CL+1200
1450,AUCKLAND SOUTH,MANUFACTURERS,CPP06CL+1200
2005,CHCH EAST,SHEETMETAL ENGINEERS,CPP06CL+1200
3877,CH COIL PROCESSING,UNDEFINED,CPP06CL+1200
2186,TAURANGA,DAIRY INDUSTRY,PB025L+0650
2186,TAURANGA,DAIRY INDUSTRY,PB025L+0650
4094,CHCH EAST,STEEL FABRICATORS,PB025L+0650
699,COROMANDEL,GENERAL ENGINEERING,PB025L+0650
431,HAMILTON,MANUFACTURERS,PB025L+0650
732,MOUNT - TEPUKE,GENERAL ENGINEERING,PB025L+0650
3155,HAMILTON,PROJECT ENGINEERS,PB025L+0650
3155,HAMILTON,PROJECT ENGINEERS,PB025L+0650
1119,COROMANDEL,UNDEFINED,PB025L+0650
431,HAMILTON,MANUFACTURERS,PB025L+0650
4743,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
3959,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
4124,NELSON & BAYS,GENERAL ENGINEERING,PB025L+0650
5464,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
1353,AUCKLAND EAST,STEEL FABRICATORS,PB025L+0650
3255,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
149,CHCH EAST,SHEETMETAL ENGINEERS,PB025L+0650
3255,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
4977,NORTH CANTERBURY,MANUFACTURERS,PB025L+0650
2905,AUCKLAND NORTH,SHEETMETAL ENGINEERS,PB025L+0650
1504,TARANAKI,RESELLER/COMPETITOR,PM008+25006000
717,ROTORUA,TRANSPORT ENGINEERS,PM008+25006000
717,ROTORUA,TRANSPORT ENGINEERS,PM008+25006000
4343,GISBORNE,GENERAL ENGINEERING,PM008+25006000
3568,AUCKLAND EAST,PROJECT ENGINEERS,PB025L+0650
4469,COROMANDEL,GENERAL ENGINEERING,PB025L+0650
6139,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
2245,TAURANGA,TRANSPORT ENGINEERS,PB025L+0650
1375,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
4668,CHCH WEST,MANUFACTURERS,PB025L+0650
4919,TAURANGA,MANUFACTURERS,PB025L+0650
1308,AUCKLAND SOUTH,GENERAL ENGINEERING,PB025L+0650
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
392,WHAK-KAWER-OPOTIKI,SHEETMETAL ENGINEERS,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
56,ROTORUA,GENERAL ENGINEERING,PM008+25006000
1980,KATIKATI TO PAEROA,GENERAL ENGINEERING,PB025L+0650
4036,TAUPO-TURANGI,GENERAL ENGINEERING,PB025L+0650
1593,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
4519,NORTHLAND,PROJECT ENGINEERS,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
4919,TAURANGA,MANUFACTURERS,PB025L+0650
5119,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
325,PALMERSTON NORTH,TRANSPORT ENGINEERS,PB025L+0650
1592,AUCKLAND CENTRAL,MANUFACTURERS,PB025L+0650
6377,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
6377,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
6043,NORTH CANTERBURY,GENERAL ENGINEERING,PB025L+0650
6043,NORTH CANTERBURY,GENERAL ENGINEERING,PB025L+0650
1306,PALMERSTON NORTH,GENERAL ENGINEERING,PB025L+0650
3385,AUCKLAND SOUTH,MANUFACTURERS,PB025L+0650
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PB025L+0650
3873,AUCKLAND SOUTH,GENERAL ENGINEERING,PB025L+0650
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PM008+25006000
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PM008+25006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
411,WAIKATO,STRUCTURAL CONSTRUCTION,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
5148,AUCKLAND EAST,GENERAL ENGINEERING,PM010+24004500
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PM010+24004500
1353,AUCKLAND EAST,STEEL FABRICATORS,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
4492,WEST COAST,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
3607,WAIRARAPA DISTRICT,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
1518,TARANAKI,MANUFACTURERS,PB025L+0650
6916,TARANAKI,DAIRY INDUSTRY,PB025L+0650
2773,CHCH EAST,TRANSPORT ENGINEERS,PB025L+0650
4426,WAIRARAPA DISTRICT,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
5997,HAMILTON,TRANSPORT ENGINEERS,PB025L+0650
1386,PALMERSTON NORTH,MANUFACTURERS,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
3359,HAWKES BAY,SHEETMETAL ENGINEERS,PB025L+0650
598,TARANAKI,MANUFACTURERS,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
4560,AUCKLAND SOUTH,MANUFACTURERS,PB025L+0650
8085,WELLINGTON,STEEL FABRICATORS,PB025L+0650
4294,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
4294,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
9171,HAWKES BAY,TRANSPORT ENGINEERS,PB025L+0650
665,TARANAKI,GENERAL ENGINEERING,PB025L+0650
7821,CHCH EAST,MANUFACTURERS,PB025L+0650
5213,TAURANGA,MANUFACTURERS,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
4460,HAWKES BAY,STRUCTURAL CONSTRUCTION,PB025L+0650
3707,WHAK-KAWER-OPOTIKI,STEEL FABRICATORS,PB025L+0650
3959,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
1450,AUCKLAND SOUTH,MANUFACTURERS,CPP06CL+1200
3877,CH COIL PROCESSING,UNDEFINED,CPP06CL+1200
3877,CH COIL PROCESSING,UNDEFINED,CPP06CL+1200
1450,AUCKLAND SOUTH,MANUFACTURERS,CPP06CL+1200
1450,AUCKLAND SOUTH,MANUFACTURERS,CPP06CL+1200
4696,CH COIL PROCESSING,UNDEFINED,CPP06CL+1200
699,COROMANDEL,GENERAL ENGINEERING,PB025L+0650
601,KATIKATI TO PAEROA,GENERAL ENGINEERING,PB025L+0650
4209,WAIRARAPA DISTRICT,FENCING,PB025L+0650
682,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
698,DUNEDIN OTAGO,UNDEFINED,PB025L+0650
1913,AUCKLAND EAST,STEEL FABRICATORS,PB025L+0650
1593,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
4853,CHCH WEST,SHEETMETAL ENGINEERS,PB025L+0650
6139,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
2631,AUCKLAND EAST,SHEETMETAL ENGINEERS,PB025L+0650
4919,TAURANGA,MANUFACTURERS,PB025L+0650
4617,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
740,PALMERSTON NORTH,GENERAL ENGINEERING,PB025L+0650
4668,CHCH WEST,MANUFACTURERS,PB025L+0650
2245,TAURANGA,TRANSPORT ENGINEERS,PB025L+0650
4668,CHCH WEST,MANUFACTURERS,PB025L+0650
4617,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
4617,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
4437,CHCH EAST,MANUFACTURERS,PB025L+0650
2631,AUCKLAND EAST,SHEETMETAL ENGINEERS,PB025L+0650
1375,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
2864,TARANAKI,RESELLER/COMPETITOR,PB025L+0650
2864,TARANAKI,RESELLER/COMPETITOR,PB025L+0650
7876,CHCH WEST,UNDEFINED,PB025L+0650
740,PALMERSTON NORTH,GENERAL ENGINEERING,PB025L+0650
4052,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
2429,PALMERSTON NORTH,MANUFACTURERS,PB025L+0650
5119,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
4919,TAURANGA,MANUFACTURERS,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
5656,TAURANGA,GENERAL ENGINEERING,PB025L+0650
740,PALMERSTON NORTH,GENERAL ENGINEERING,PB025L+0650
8579,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
2864,TARANAKI,RESELLER/COMPETITOR,PB025L+0650
1713,NELSON & BAYS,GENERAL ENGINEERING,PB025L+0650
5252,AUCKLAND NORTH,MANUFACTURERS,PB025L+0650
2615,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
2615,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
8145,CHCH EAST,STEEL FABRICATORS,PB025L+0650
8145,CHCH EAST,STEEL FABRICATORS,PB025L+0650
8929,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PB025L+0650
2615,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
1276,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
690,CHCH EAST,UNDEFINED,PB025L+0650
9885,PALMERSTON NORTH,SHEETMETAL ENGINEERS,PB025L+0650
5666,HAMILTON,MANUFACTURERS,PM010+24004500
1981,CHCH NORTH,GENERAL ENGINEERING,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
4096,CH COIL PROCESSING,MANUFACTURERS,CPP06CL+1200
202,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
2408,AUCKLAND SOUTH,GENERAL ENGINEERING,PB025L+0650
2215,AUCKLAND SOUTH,UNDEFINED,PB025L+0650
2215,AUCKLAND SOUTH,UNDEFINED,PB025L+0650
3996,AUCKLAND SOUTH,GENERAL ENGINEERING,PB025L+0650
2992,AUCKLAND CENTRAL,TRANSPORT ENGINEERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
2892,CHCH NORTH,MATERIALS HANDLING,PB025L+0650
961,AUCKLAND CENTRAL,PROJECT ENGINEERS,PB025L+0650
4148,MATAMATA-TIRAU,DAIRY SHEDS,PB025L+0650
5118,HAMILTON,MANUFACTURERS,PB025L+0650
677,AUCKLAND SOUTH,PROJECT ENGINEERS,PB025L+0650
1363,SOUTHLAND,STEEL FABRICATORS,PB025L+0650
3187,PALMERSTON NORTH,PROJECT ENGINEERS,PB025L+0650
1356,ROTORUA,MANUFACTURERS,PM008+25006000
3487,TAURANGA,GENERAL ENGINEERING,PM008+25006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
1356,ROTORUA,MANUFACTURERS,PM010G450+24006000
873,CH COIL PROCESSING,ROLLFORMERS,CPP06CL+1200
873,CH COIL PROCESSING,ROLLFORMERS,CPP06CL+1200
4365,TARANAKI,GENERAL ENGINEERING,PB025L+0650
721,CHCH WEST,MANUFACTURERS,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
721,CHCH WEST,MANUFACTURERS,PB025L+0650
4388,DUNEDIN OTAGO,UNDEFINED,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
3752,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
160,WEST COAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
2911,AUCKLAND NORTH,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
5201,NORTH CANTERBURY,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
3561,WAIKATO,DAIRY INDUSTRY,PB025L+0650
721,CHCH WEST,MANUFACTURERS,PB025L+0650
721,CHCH WEST,MANUFACTURERS,PB025L+0650
1816,AUCKLAND CENTRAL,MANUFACTURERS,PB025L+0650
3234,AUCKLAND WEST,GENERAL ENGINEERING,PB025L+0650
2600,AUCKLAND CENTRAL,MATERIALS HANDLING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
998,HAMILTON,GENERAL ENGINEERING,PB025L+0650
3184,AUCKLAND CENTRAL,MANUFACTURERS,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
4999,NORTH OTAGO,UNDEFINED,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
2009,AUCKLAND SOUTH,UNDEFINED,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
3627,WEST COAST,UNDEFINED,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
3752,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
1291,CHCH EAST,GENERAL ENGINEERING,PB025L+0650
4611,PALMERSTON NORTH,UNDEFINED,PB025L+0650
698,DUNEDIN OTAGO,UNDEFINED,PB025L+0650
3959,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
682,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
4628,DUNEDIN OTAGO,STEEL FABRICATORS,PB025L+0650
598,TARANAKI,MANUFACTURERS,PB025L+0650
665,TARANAKI,GENERAL ENGINEERING,PB025L+0650
682,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
2436,TARANAKI,MANUFACTURERS,PB025L+0650
682,AUCKLAND EAST,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
5481,CHCH NORTH,GENERAL ENGINEERING,PB025L+0650
1386,PALMERSTON NORTH,MANUFACTURERS,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
6031,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
3559,WAIRARAPA DISTRICT,GENERAL ENGINEERING,PB025L+0650
149,CHCH EAST,SHEETMETAL ENGINEERS,PB025L+0650
3057,MID CANTERBURY,GENERAL ENGINEERING,PB025L+0650
2905,AUCKLAND NORTH,SHEETMETAL ENGINEERS,PB025L+0650
5279,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
5997,HAMILTON,TRANSPORT ENGINEERS,PB025L+0650
5997,HAMILTON,TRANSPORT ENGINEERS,PB025L+0650
8085,WELLINGTON,STEEL FABRICATORS,PB025L+0650
1436,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
3959,CHCH WEST,GENERAL ENGINEERING,PB025L+0650
1386,PALMERSTON NORTH,MANUFACTURERS,PB025L+0650
1386,PALMERSTON NORTH,MANUFACTURERS,PB025L+0650
5464,HAWKES BAY,GENERAL ENGINEERING,PB025L+0650
1102,AUCKLAND SOUTH,SHEETMETAL ENGINEERS,PB025L+0650
